-61.2500 -60.7250 14.2500 15.0250 .0250 .0250 3 1 1 1 0.0 Geoide géométrique pour la Martinique (EGM96 + points GPS nivelés)
	-61.150	14.250	-40.207	99
	-61.125	15.025	-40.079	99
	-61.125	15.000	-39.801	99
	-61.125	14.975	-39.523	99
	-61.125	14.950	-39.250	99
	-61.125	14.925	-38.983	99
	-61.125	14.900	-38.728	99
	-61.125	14.875	-38.496	99
	-61.125	14.850	-38.318	03
	-61.125	14.825	-38.175	03
	-61.125	14.800	-38.059	03
	-61.125	14.775	-37.986	03
	-61.125	14.750	-38.013	03
	-61.125	14.725	-38.073	03
	-61.125	14.700	-38.150	03
	-61.125	14.675	-38.246	03
	-61.125	14.650	-38.345	03
	-61.125	14.625	-38.442	03
	-61.125	14.600	-38.540	03
	-61.125	14.575	-38.644	99
	-61.125	14.550	-38.753	99
	-61.125	14.525	-38.865	99
	-61.125	14.500	-38.979	99
	-61.125	14.475	-39.095	99
	-61.125	14.450	-39.211	99
	-61.125	14.425	-39.327	99
	-61.125	14.400	-39.442	99
	-61.125	14.375	-39.556	99
	-61.125	14.350	-39.667	99
	-61.125	14.325	-39.777	99
	-61.125	14.300	-39.886	99
	-61.125	14.275	-39.994	99
	-61.125	14.250	-40.102	99
	-61.100	15.025	-40.125	99
	-61.100	15.000	-39.838	99
	-61.100	14.975	-39.553	99
	-61.100	14.950	-39.271	99
	-61.100	14.925	-38.998	99
	-61.100	14.900	-38.741	99
	-61.100	14.875	-38.510	99
	-61.100	14.850	-38.323	03
	-61.100	14.825	-38.166	03
	-61.100	14.800	-38.031	03
	-61.100	14.775	-37.943	03
	-61.100	14.750	-37.923	03
	-61.100	14.725	-37.955	03
	-61.100	14.700	-38.019	03
	-61.100	14.675	-38.097	03
	-61.100	14.650	-38.176	03
	-61.100	14.625	-38.247	03
	-61.100	14.600	-38.330	03
	-61.100	14.575	-38.425	99
	-61.100	14.550	-38.526	99
	-61.100	14.525	-38.632	99
	-61.100	14.500	-38.743	03
	-61.100	14.475	-38.859	99
